DesignPt#,crn_across_solns,eta_1,eta_2,gamma_1,gamma_2,lambda_min,easy_solve,reuse_points,ps_sufficient_reduction,initial_solution,budget,salvage_price,material_cost,mat_to_prod,num_material,poi_mean,num_product,recourse_cost,process_cost,total_budget,purchase_yield,order_cost,sales_price,MacroRep#,Final Relative Optimality Gap,Area Under Progress Curve,0.05-Solve Time,0.05-Solved? (Y/N),0.1-Solve Time,0.1-Solved? (Y/N),0.2-Solve Time,0.2-Solved? (Y/N),0.5-Solve Time,0.5-Solved? (Y/N),problem_dp,solver_dp
155,True,0.3,0.6,2.5,0.9,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5088, 0.5088, 0.5628, 0.6227]","[0.925, 0.925, 1.0233, 1.1321]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.4164, 1.4164, 1.567, 1.7335]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",9,1.4249662676355053,0.4398876368779053,0.5,1,0.46,1,0.264,1,0.168,1,23,4
156,True,0.3,0.6,2.5,0.9,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5247, 0.5247, 0.5574, 0.5923]","[0.9875, 0.9875, 1.0492, 1.1148]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.543, 1.543, 1.6394, 1.7419]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",0,1.3738285441936096,0.9169929080471252,inf,0,0.501,1,0.296,1,0.232,1,24,4
156,True,0.3,0.6,2.5,0.9,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5247, 0.5247, 0.5574, 0.5923]","[0.9875, 0.9875, 1.0492, 1.1148]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.543, 1.543, 1.6394, 1.7419]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",1,0.0704481441750643,0.2496386443637132,inf,0,0.966,1,0.136,1,0.104,1,24,4
156,True,0.3,0.6,2.5,0.9,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5247, 0.5247, 0.5574, 0.5923]","[0.9875, 0.9875, 1.0492, 1.1148]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.543, 1.543, 1.6394, 1.7419]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",2,0.6728820679983788,1.071317390247908,inf,0,inf,0,0.264,1,0.264,1,24,4
156,True,0.3,0.6,2.5,0.9,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5247, 0.5247, 0.5574, 0.5923]","[0.9875, 0.9875, 1.0492, 1.1148]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.543, 1.543, 1.6394, 1.7419]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",3,0.2180540119967368,0.1961066494340128,0.82,1,0.338,1,0.338,1,0.104,1,24,4
156,True,0.3,0.6,2.5,0.9,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5247, 0.5247, 0.5574, 0.5923]","[0.9875, 0.9875, 1.0492, 1.1148]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.543, 1.543, 1.6394, 1.7419]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",4,0.1912138853595773,0.3278515752876986,inf,0,inf,0,0.232,1,0.232,1,24,4
156,True,0.3,0.6,2.5,0.9,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5247, 0.5247, 0.5574, 0.5923]","[0.9875, 0.9875, 1.0492, 1.1148]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.543, 1.543, 1.6394, 1.7419]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",5,0.096668317196175,0.2939744462211588,inf,0,0.724,1,0.724,1,0.104,1,24,4
156,True,0.3,0.6,2.5,0.9,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5247, 0.5247, 0.5574, 0.5923]","[0.9875, 0.9875, 1.0492, 1.1148]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.543, 1.543, 1.6394, 1.7419]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",6,1.4947930829436562,0.5838307578430557,0.338,1,0.338,1,0.338,1,0.264,1,24,4
156,True,0.3,0.6,2.5,0.9,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5247, 0.5247, 0.5574, 0.5923]","[0.9875, 0.9875, 1.0492, 1.1148]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.543, 1.543, 1.6394, 1.7419]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",7,0.9567800923289194,0.8616580469497914,inf,0,inf,0,inf,0,0.264,1,24,4
156,True,0.3,0.6,2.5,0.9,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5247, 0.5247, 0.5574, 0.5923]","[0.9875, 0.9875, 1.0492, 1.1148]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.543, 1.543, 1.6394, 1.7419]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",8,0.884995593335484,0.5170864379775287,0.168,1,0.168,1,0.168,1,0.104,1,24,4
156,True,0.3,0.6,2.5,0.9,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5247, 0.5247, 0.5574, 0.5923]","[0.9875, 0.9875, 1.0492, 1.1148]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.543, 1.543, 1.6394, 1.7419]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",9,0.6211712339046676,0.4638822913533439,inf,0,inf,0,0.232,1,0.2,1,24,4
157,True,0.3,0.6,2.5,0.9,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4629, 0.4629, 0.5324, 0.6122]","[0.9375, 0.9375, 1.0781, 1.2398]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.1387, 2.1387, 2.4595, 2.8284]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",0,0.1045001267880856,0.2404529484796829,inf,0,inf,0,0.136,1,0.104,1,25,4
157,True,0.3,0.6,2.5,0.9,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4629, 0.4629, 0.5324, 0.6122]","[0.9375, 0.9375, 1.0781, 1.2398]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.1387, 2.1387, 2.4595, 2.8284]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",1,0.5149489579141887,0.4285209528755968,inf,0,0.264,1,0.264,1,0.136,1,25,4
157,True,0.3,0.6,2.5,0.9,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4629, 0.4629, 0.5324, 0.6122]","[0.9375, 0.9375, 1.0781, 1.2398]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.1387, 2.1387, 2.4595, 2.8284]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",2,1.293809333370595,0.841107750071785,0.2,1,0.2,1,0.2,1,0.2,1,25,4
157,True,0.3,0.6,2.5,0.9,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4629, 0.4629, 0.5324, 0.6122]","[0.9375, 0.9375, 1.0781, 1.2398]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.1387, 2.1387, 2.4595, 2.8284]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",3,1.2722748732451146,0.8160073916543539,inf,0,inf,0,0.136,1,0.104,1,25,4
157,True,0.3,0.6,2.5,0.9,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4629, 0.4629, 0.5324, 0.6122]","[0.9375, 0.9375, 1.0781, 1.2398]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.1387, 2.1387, 2.4595, 2.8284]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",4,1.0894787494118618,0.8177869618900507,inf,0,0.2,1,0.2,1,0.136,1,25,4
157,True,0.3,0.6,2.5,0.9,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4629, 0.4629, 0.5324, 0.6122]","[0.9375, 0.9375, 1.0781, 1.2398]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.1387, 2.1387, 2.4595, 2.8284]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",5,0.4716633477861601,0.5293436743218741,0.232,1,0.232,1,0.232,1,0.2,1,25,4
157,True,0.3,0.6,2.5,0.9,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4629, 0.4629, 0.5324, 0.6122]","[0.9375, 0.9375, 1.0781, 1.2398]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.1387, 2.1387, 2.4595, 2.8284]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",6,0.0588431207047043,0.1806568775963418,inf,0,0.2,1,0.2,1,0.136,1,25,4
157,True,0.3,0.6,2.5,0.9,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4629, 0.4629, 0.5324, 0.6122]","[0.9375, 0.9375, 1.0781, 1.2398]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.1387, 2.1387, 2.4595, 2.8284]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",7,1.0397817221226242,0.908102186096906,inf,0,inf,0,inf,0,0.168,1,25,4
157,True,0.3,0.6,2.5,0.9,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4629, 0.4629, 0.5324, 0.6122]","[0.9375, 0.9375, 1.0781, 1.2398]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.1387, 2.1387, 2.4595, 2.8284]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",8,0.7696314314716064,0.5791971973908265,0.168,1,0.168,1,0.168,1,0.136,1,25,4
157,True,0.3,0.6,2.5,0.9,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4629, 0.4629, 0.5324, 0.6122]","[0.9375, 0.9375, 1.0781, 1.2398]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.1387, 2.1387, 2.4595, 2.8284]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",9,1.0204020267998004,0.7149812660725559,0.2,1,0.2,1,0.2,1,0.168,1,25,4
158,True,0.3,0.6,2.5,0.9,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4163, 0.4163, 0.4449, 0.4755]","[0.9, 0.9, 0.9619, 1.0281]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.9969, 1.9969, 2.1343, 2.2811]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",0,1.5352226982429062,0.6099967250555177,inf,0,inf,0,0.459,1,0.264,1,26,4
158,True,0.3,0.6,2.5,0.9,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4163, 0.4163, 0.4449, 0.4755]","[0.9, 0.9, 0.9619, 1.0281]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.9969, 1.9969, 2.1343, 2.2811]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",1,1.534726189742436,0.5127695300384648,0.232,1,0.136,1,0.136,1,0.104,1,26,4
158,True,0.3,0.6,2.5,0.9,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4163, 0.4163, 0.4449, 0.4755]","[0.9, 0.9, 0.9619, 1.0281]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.9969, 1.9969, 2.1343, 2.2811]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",2,0.9941061147147529,0.7173906696438734,inf,0,0.136,1,0.136,1,0.104,1,26,4
158,True,0.3,0.6,2.5,0.9,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4163, 0.4163, 0.4449, 0.4755]","[0.9, 0.9, 0.9619, 1.0281]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.9969, 1.9969, 2.1343, 2.2811]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",3,0.1507472214050684,0.2905961952712519,0.825,1,0.296,1,0.296,1,0.264,1,26,4
158,True,0.3,0.6,2.5,0.9,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4163, 0.4163, 0.4449, 0.4755]","[0.9, 0.9, 0.9619, 1.0281]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.9969, 1.9969, 2.1343, 2.2811]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",4,0.7501103856998406,0.3472356175708016,0.232,1,0.232,1,0.136,1,0.104,1,26,4
158,True,0.3,0.6,2.5,0.9,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4163, 0.4163, 0.4449, 0.4755]","[0.9, 0.9, 0.9619, 1.0281]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.9969, 1.9969, 2.1343, 2.2811]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",5,0.1713486807279284,0.1839927252980996,inf,0,0.624,1,0.136,1,0.104,1,26,4
158,True,0.3,0.6,2.5,0.9,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4163, 0.4163, 0.4449, 0.4755]","[0.9, 0.9, 0.9619, 1.0281]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.9969, 1.9969, 2.1343, 2.2811]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",6,1.5352226982429062,1.083195958763321,inf,0,inf,0,0.136,1,0.104,1,26,4
158,True,0.3,0.6,2.5,0.9,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4163, 0.4163, 0.4449, 0.4755]","[0.9, 0.9, 0.9619, 1.0281]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.9969, 1.9969, 2.1343, 2.2811]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",7,0.2371246008331456,0.28799551865711,inf,0,0.136,1,0.136,1,0.104,1,26,4
158,True,0.3,0.6,2.5,0.9,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4163, 0.4163, 0.4449, 0.4755]","[0.9, 0.9, 0.9619, 1.0281]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.9969, 1.9969, 2.1343, 2.2811]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",8,0.3134918112448041,0.364667211363887,inf,0,0.264,1,0.264,1,0.2,1,26,4
158,True,0.3,0.6,2.5,0.9,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4163, 0.4163, 0.4449, 0.4755]","[0.9, 0.9, 0.9619, 1.0281]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.9969, 1.9969, 2.1343, 2.2811]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",9,0.8172999519591736,1.2153740151103225,inf,0,inf,0,0.136,1,0.104,1,26,4
159,True,0.3,0.6,2.5,0.9,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.3707, 0.3707, 0.4287, 0.4957]","[0.9125, 0.9125, 1.0551, 1.22]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.5969, 1.5969, 1.8465, 2.1351]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",0,0.0297738074016884,0.1481900244046236,0.42,1,0.264,1,0.136,1,0.104,1,27,4
159,True,0.3,0.6,2.5,0.9,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.3707, 0.3707, 0.4287, 0.4957]","[0.9125, 0.9125, 1.0551, 1.22]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.5969, 1.5969, 1.8465, 2.1351]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",1,0.174867617341646,0.2442072716926147,inf,0,inf,0,0.136,1,0.104,1,27,4
159,True,0.3,0.6,2.5,0.9,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.3707, 0.3707, 0.4287, 0.4957]","[0.9125, 0.9125, 1.0551, 1.22]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.5969, 1.5969, 1.8465, 2.1351]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",2,0.0152078164493425,0.2472644582309965,0.821,1,0.771,1,0.136,1,0.104,1,27,4
159,True,0.3,0.6,2.5,0.9,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.3707, 0.3707, 0.4287, 0.4957]","[0.9125, 0.9125, 1.0551, 1.22]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.5969, 1.5969, 1.8465, 2.1351]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",3,0.1091408091439905,0.1875141047888611,inf,0,0.136,1,0.136,1,0.104,1,27,4
159,True,0.3,0.6,2.5,0.9,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.3707, 0.3707, 0.4287, 0.4957]","[0.9125, 0.9125, 1.0551, 1.22]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.5969, 1.5969, 1.8465, 2.1351]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",4,0.5186816376246506,0.7164863712936088,inf,0,0.168,1,0.168,1,0.104,1,27,4
159,True,0.3,0.6,2.5,0.9,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.3707, 0.3707, 0.4287, 0.4957]","[0.9125, 0.9125, 1.0551, 1.22]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.5969, 1.5969, 1.8465, 2.1351]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",5,0.0832452147553285,0.241900991618698,inf,0,0.42,1,0.338,1,0.104,1,27,4
159,True,0.3,0.6,2.5,0.9,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.3707, 0.3707, 0.4287, 0.4957]","[0.9125, 0.9125, 1.0551, 1.22]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.5969, 1.5969, 1.8465, 2.1351]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",6,0.6084126471582244,0.4915695885770925,inf,0,0.461,1,0.461,1,0.104,1,27,4
159,True,0.3,0.6,2.5,0.9,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.3707, 0.3707, 0.4287, 0.4957]","[0.9125, 0.9125, 1.0551, 1.22]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.5969, 1.5969, 1.8465, 2.1351]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",7,0.0919119479570965,0.1975267320576251,inf,0,0.619,1,0.136,1,0.104,1,27,4
159,True,0.3,0.6,2.5,0.9,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.3707, 0.3707, 0.4287, 0.4957]","[0.9125, 0.9125, 1.0551, 1.22]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.5969, 1.5969, 1.8465, 2.1351]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",8,0.2337380371594304,0.208034492535431,0.723,1,0.2,1,0.136,1,0.104,1,27,4
159,True,0.3,0.6,2.5,0.9,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.3707, 0.3707, 0.4287, 0.4957]","[0.9125, 0.9125, 1.0551, 1.22]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.5969, 1.5969, 1.8465, 2.1351]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",9,0.3509420326689118,0.1683878738608019,0.168,1,0.168,1,0.168,1,0.104,1,27,4
160,True,0.3,0.6,2.5,0.9,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.3661, 0.3661, 0.3867, 0.4085]","[0.8875, 0.8875, 0.9375, 0.9902]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.6363, 1.6363, 1.7285, 1.8258]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",0,0.8926719842208662,0.3100438444445543,inf,0,inf,0,0.378,1,0.104,1,28,4
160,True,0.3,0.6,2.5,0.9,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.3661, 0.3661, 0.3867, 0.4085]","[0.8875, 0.8875, 0.9375, 0.9902]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.6363, 1.6363, 1.7285, 1.8258]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",1,0.7477306564000701,0.6123750806050449,inf,0,inf,0,0.136,1,0.104,1,28,4
160,True,0.3,0.6,2.5,0.9,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.3661, 0.3661, 0.3867, 0.4085]","[0.8875, 0.8875, 0.9375, 0.9902]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.6363, 1.6363, 1.7285, 1.8258]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",2,0.2846591484926149,0.3387812389906985,inf,0,inf,0,0.136,1,0.104,1,28,4
160,True,0.3,0.6,2.5,0.9,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.3661, 0.3661, 0.3867, 0.4085]","[0.8875, 0.8875, 0.9375, 0.9902]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.6363, 1.6363, 1.7285, 1.8258]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",3,0.945815919767148,0.256052972871977,0.672,1,0.136,1,0.136,1,0.104,1,28,4
160,True,0.3,0.6,2.5,0.9,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.3661, 0.3661, 0.3867, 0.4085]","[0.8875, 0.8875, 0.9375, 0.9902]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.6363, 1.6363, 1.7285, 1.8258]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",4,0.243594126723387,0.363914488727163,inf,0,0.296,1,0.296,1,0.168,1,28,4
160,True,0.3,0.6,2.5,0.9,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.3661, 0.3661, 0.3867, 0.4085]","[0.8875, 0.8875, 0.9375, 0.9902]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[1.6363, 1.6363, 1.7285, 1.8258]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",5,0.0753440408377985,0.2228955448624849,inf,0,0.919,1,0.136,1,0.104,1,28,4
