DesignPt#,lambda,mu,warmup,people,MacroRep#,avg_sojourn_time,avg_waiting_time,frac_cust_wait
0,1.5,3.0,19,50,0,0.572126878544734,0.2503861571146193,0.46
1,1.5,3.0,12,50,0,0.6265123385127844,0.31390312906158124,0.5
2,1.5,3.0,14,50,0,0.5830517407958875,0.2793228950852492,0.48
3,1.5,3.0,16,50,0,0.5560054860529532,0.26392039703763054,0.46
4,1.5,3.0,33,50,0,0.538852801541534,0.22176207657537556,0.42
5,1.5,3.0,40,50,0,0.5362482455227812,0.21351857486275688,0.46
6,1.5,3.0,29,50,0,0.5314819029933898,0.21687536823565626,0.4
7,1.5,3.0,27,50,0,0.5435567717811444,0.2242380904576281,0.4
8,1.5,3.0,25,50,0,0.5577863302403618,0.24642906785133928,0.44
9,1.5,3.0,31,50,0,0.5358954089059659,0.21687536823565637,0.4
10,1.5,3.0,38,50,0,0.5355361166816324,0.21331875480217785,0.44
11,1.5,3.0,36,50,0,0.5469955826091693,0.22236732232154527,0.44
12,1.5,3.0,34,50,0,0.543095244497342,0.22252444234745672,0.44
13,1.5,3.0,18,50,0,0.5511313567172311,0.24409787896173957,0.44
14,1.5,3.0,10,50,0,0.633071931372925,0.3050486302202849,0.48
15,1.5,3.0,21,50,0,0.5804763143625828,0.2555472021201515,0.48
16,1.5,3.0,23,50,0,0.5858022943128618,0.2555472021201515,0.48
17,1.5,3.0,40,50,0,0.5362482455227812,0.21351857486275688,0.46
18,1.5,3.0,18,50,0,0.5511313567172311,0.24409787896173957,0.44
19,1.5,3.0,23,50,0,0.5858022943128618,0.2555472021201515,0.48
20,1.5,3.0,29,50,0,0.5314819029933898,0.21687536823565626,0.4
21,1.5,3.0,38,50,0,0.5355361166816324,0.21331875480217785,0.44
22,1.5,3.0,19,50,0,0.572126878544734,0.2503861571146193,0.46
23,1.5,3.0,16,50,0,0.5560054860529532,0.26392039703763054,0.46
24,1.5,3.0,36,50,0,0.5469955826091693,0.22236732232154527,0.44
25,1.5,3.0,10,50,0,0.633071931372925,0.3050486302202849,0.48
26,1.5,3.0,33,50,0,0.538852801541534,0.22176207657537556,0.42
27,1.5,3.0,27,50,0,0.5435567717811444,0.2242380904576281,0.4
28,1.5,3.0,21,50,0,0.5804763143625828,0.2555472021201515,0.48
29,1.5,3.0,12,50,0,0.6265123385127844,0.31390312906158124,0.5
30,1.5,3.0,31,50,0,0.5358954089059659,0.21687536823565637,0.4
31,1.5,3.0,34,50,0,0.543095244497342,0.22252444234745672,0.44
32,1.5,3.0,14,50,0,0.5830517407958875,0.2793228950852492,0.48
33,1.5,3.0,34,50,0,0.543095244497342,0.22252444234745672,0.44
34,1.5,3.0,36,50,0,0.5469955826091693,0.22236732232154527,0.44
35,1.5,3.0,12,50,0,0.6265123385127844,0.31390312906158124,0.5
36,1.5,3.0,19,50,0,0.572126878544734,0.2503861571146193,0.46
37,1.5,3.0,23,50,0,0.5858022943128618,0.2555472021201515,0.48
38,1.5,3.0,21,50,0,0.5804763143625828,0.2555472021201515,0.48
39,1.5,3.0,40,50,0,0.5362482455227812,0.21351857486275688,0.46
40,1.5,3.0,33,50,0,0.538852801541534,0.22176207657537556,0.42
41,1.5,3.0,16,50,0,0.5560054860529532,0.26392039703763054,0.46
42,1.5,3.0,14,50,0,0.5830517407958875,0.2793228950852492,0.48
43,1.5,3.0,38,50,0,0.5355361166816324,0.21331875480217785,0.44
44,1.5,3.0,31,50,0,0.5358954089059659,0.21687536823565637,0.4
45,1.5,3.0,27,50,0,0.5435567717811444,0.2242380904576281,0.4
46,1.5,3.0,29,50,0,0.5314819029933898,0.21687536823565626,0.4
47,1.5,3.0,10,50,0,0.633071931372925,0.3050486302202849,0.48
48,1.5,3.0,18,50,0,0.5511313567172311,0.24409787896173957,0.44
